Country:e,Name:s,AccentCity:s,Region:e,Population:n,Latitude,Longitude,Test3:n,Prefecture:e,Record:n
jp,hashio,Hashio,28,,34.566667,135.75,34.566667,nara,2683
jp,hashiracho,Hashiracho,1,,34.916667,137.15,34.916667,aichi,2684
jp,hashira,Hashira,1,,34.916667,137.15,34.916667,aichi,2685
jp,hashirajima,Hashirajima,45,,34.016667,132.416667,34.016667,yamaguchi,2686
jp,hashirano,Hashirano,45,,34.133333,132.15,34.133333,yamaguchi,2687
jp,hashirashima,Hashirashima,45,,34.016667,132.416667,34.016667,yamaguchi,2688
jp,hashirijima,Hashirijima,11,,34.333333,133.433333,34.333333,hiroshima,2689
jp,hashirishima,Hashirishima,11,,34.333333,133.433333,34.333333,hiroshima,2690
jp,hashitate,Hashitate,15,,36.35,136.316667,36.35,ishikawa,2691
jp,hashitsu,Hashitsu,30,,33.533333,131.4,33.533333,oita,2692
jp,hashitsu,Hashitsu,41,,35.5,133.883333,35.5,tottori,2693
jp,hashitsume,Hashitsume,22,,35.166667,135.366667,35.166667,kyoto,2694
jp,hashiuzu,Hashiuzu,30,,33.533333,131.4,33.533333,oita,2695
jp,hashizu,Hashizu,30,,33.533333,131.4,33.533333,oita,2696
jp,hashizu,Hashizu,41,,35.5,133.883333,35.5,tottori,2697
jp,hashizume,Hashizume,22,,35.166667,135.366667,35.166667,kyoto,2698
jp,hasihama,Hasihama,5,,34.1,132.966667,34.1,ehime,2699
jp,hasimoto,Hasimoto,43,,34.316667,135.616667,34.316667,wakayama,2700
jp,hasizu,Hasizu,41,,35.5,133.883333,35.5,tottori,2701
jp,hasse,Hasse,28,,34.533333,135.9,34.533333,nara,2702
jp,hassen,Hassen,12,,43.05,143.483333,43.05,hokkaido,2703
jp,hasshikidal,Hasshikidal,44,,38.956389,140.276389,38.956389,yamagata,2704
jp,hasuda,Hasuda,34,65162,35.975556,139.650833,35.975556,saitama,2705
jp,hasugaike,Hasugaike,25,,31.966667,131.45,31.966667,miyazaki,2706
jp,hasumachi,Hasumachi,42,,36.733333,137.233333,36.733333,toyama,2707
jp,hasunoike,Hasunoike,25,,31.966667,131.45,31.966667,miyazaki,2708
jp,hasunomachi,Hasunomachi,42,,36.733333,137.233333,36.733333,toyama,2709
jp,hasunuma,Hasunuma,4,,35.583333,140.483333,35.583333,chiba,2710
jp,hatabe,Hatabe,35,,35.5,136.15,35.5,shiga,2711
jp,hatabu,Hatabu,45,,33.983333,130.933333,33.983333,yamaguchi,2712
jp,hatagasako,Hatagasako,36,,34.483333,131.716667,34.483333,shimane,2713
jp,hatagayacho,Hatagayacho,34,,35.834167,139.736389,35.834167,saitama,2714
jp,hatagomachi,Hatagomachi,44,,38.25,140.35,38.25,yamagata,2715
jp,hata,Hata,2,,40,139.7,40,akita,2716
jp,hata,Hata,3,,41.290556,140.958056,41.290556,aomori,2717
jp,hata,Hata,7,,33.883333,130.983333,33.883333,fukuoka,2718
jp,hata,Hata,19,,35.437222,139.041111,35.437222,kanagawa,2719
jp,hata,Hata,24,,38.464204,140.999662,38.464204,miyagi,2720
jp,hata,Hata,26,,36.133333,138.466667,36.133333,nagano,2721
jp,hatahoko,Hatahoko,9,,36.166667,137.45,36.166667,gifu,2722
jp,hatakegasako,Hatakegasako,36,,34.483333,131.716667,34.483333,shimane,2723
jp,hatake,Hatake,2,,40,139.7,40,akita,2724
jp,hatakenaka,Hatakenaka,24,,38.40736,141.112236,38.40736,miyagi,2725
jp,hataki,Hataki,5,,33.566667,132.533333,33.566667,ehime,2726
jp,hatano,Hatano,19,,35.371111,139.223611,35.371111,kanagawa,2727
jp,hatano,Hatano,29,,37.983333,138.383333,37.983333,niigata,2728
jp,hatano-machi,Hatano-machi,19,,35.371111,139.223611,35.371111,kanagawa,2729
jp,hatanoura,Hatanoura,30,,32.85,131.95,32.85,oita,2730
jp,hataori,Hataori,2,,40.183333,140.066667,40.183333,akita,2731
jp,hatari,Hatari,5,,33.983333,132.616667,33.983333,ehime,2732
jp,hataya,Hataya,10,,36.733333,139.216667,36.733333,gunma,2733
jp,hataya,Hataya,24,,38.425318,141.068218,38.425318,miyagi,2734
jp,hatazawa,Hatazawa,24,,38.429357,141.177379,38.429357,miyagi,2735
jp,hatchobori,Hatchobori,40,,35.683333,139.783333,35.683333,tokyo,2736
jp,hateruma,Hateruma,47,,24.05,123.783333,24.05,okinawa,2737
jp,hatinohe,Hatinohe,3,,40.505,141.491944,40.505,aomori,2738
jp,hatinohe si,Hatinohe Si,3,,40.505,141.491944,40.505,aomori,2739
jp,hatiozi,Hati・・ｽｴzi,40,,35.655833,139.323889,35.655833,tokyo,2740
jp,hatiruma,Hatiruma,47,,24.05,123.783333,24.05,okinawa,2741
jp,hatoba-hama,Hatoba-hama,5,,34.1,132.966667,34.1,ehime,2742
jp,hatogawa,Hatogawa,33,,33.49,129.941667,33.49,saga,2743
jp,hatogaya,Hatogaya,34,53063,35.834167,139.736389,35.834167,saitama,2744
jp,hatogayamachi,Hatogayamachi,34,,35.834167,139.736389,35.834167,saitama,2745
jp,hatomahama,Hatomahama,5,,34.1,132.966667,34.1,ehime,2746
jp,hatori,Hatori,8,,37.266667,140.083333,37.266667,fukushima,2747
jp,hatoyama,Hatoyama,12,,43.083333,141.816667,43.083333,hokkaido,2748
jp,hatozu,Hatozu,25,,32.733333,131.866667,32.733333,miyazaki,2749
jp,hatozuura,Hatozuura,25,,32.733333,131.866667,32.733333,miyazaki,2750
jp,hatsubara,Hatsubara,24,,38.400319,141.050548,38.400319,miyagi,2751
jp,hatsukaichi,Hatsukaichi,11,77342,34.35,132.333333,34.35,hiroshima,2752
jp,hatsumatsumae,Hatsumatsumae,12,,42.068056,139.473889,42.068056,hokkaido,2753
jp,hatsusaki,Hatsusaki,29,,37.316667,138.433333,37.316667,niigata,2754
jp,hatsushima,Hatsushima,37,,35.037778,139.1675,35.037778,shizuoka,2755
jp,hatsutaushi,Hatsutaushi,12,,43.166667,145.333333,43.166667,hokkaido,2756
jp,hatsutaushi-shigai,Hatsutaushi-shigai,12,,43.166667,145.333333,43.166667,hokkaido,2757
jp,hatta,Hatta,15,,36.633333,136.683333,36.633333,ishikawa,2758
jp,hattanda,Hattanda,45,,34.133333,131.533333,34.133333,yamaguchi,2759
jp,hattan,Hattan,12,,43.416667,141.5,43.416667,hokkaido,2760
jp,hattano,Hattano,8,,37.55,139.966667,37.55,fukushima,2761
jp,hattari,Hattari,12,,43.416667,141.5,43.416667,hokkaido,2762
jp,hattaushi,Hattaushi,12,,43.166667,145.333333,43.166667,hokkaido,2763
jp,hatukaiti,Hatukaiti,11,,34.35,132.333333,34.35,hiroshima,2764
jp,hatumatumae,Hatumatumae,12,,42.068056,139.473889,42.068056,hokkaido,2765
jp,hatutausi,Hatutausi,12,,43.166667,145.333333,43.166667,hokkaido,2766
jp,haute,Haute,32,,34.35,135.233333,34.35,osaka,2767
jp,hayadori,Hayadori,29,,37.866667,139.083333,37.866667,niigata,2768
jp,hayakawa,Hayakawa,5,,34.193889,133.043333,34.193889,ehime,2769
jp,hayakawa,Hayakawa,24,,38.070278,140.858611,38.070278,miyagi,2770
jp,hayakawa,Hayakawa,29,,38.316667,139.45,38.316667,niigata,2771
jp,hayakawa,Hayakawa,46,,35.45,138.35,35.45,yamanashi,2772
jp,hayaki,Hayaki,27,,33.133333,129.783333,33.133333,nagasaki,2773
jp,hayakita,Hayakita,12,,42.758056,141.817778,42.758056,hokkaido,2774
jp,hayakuchi,Hayakuchi,2,,40.266667,140.45,40.266667,akita,2775
jp,hayama,Hayama,19,31136,35.266667,139.583333,35.266667,kanagawa,2776
jp,hayamichiba,Hayamichiba,29,,37.966667,139.366667,37.966667,niigata,2777
jp,hayasaki,Hayasaki,39,,34.183333,134.616667,34.183333,tokushima,2778
jp,hayase,Hayase,6,,35.616667,135.9,35.616667,fukui,2779
jp,hayase,Hayase,11,,34.15,132.5,34.15,hiroshima,2780
jp,hayashida,Hayashida,13,,34.9,134.583333,34.9,hyogo,2781
jp,hayashi,Hayashi,13,,34.65,134.966667,34.65,hyogo,2782
jp,hayashi,Hayashi,19,,35.216667,139.633333,35.216667,kanagawa,2783
jp,hayashima,Hayashima,31,,34.6,133.833333,34.6,okayama,2784
jp,hayashino,Hayashino,31,,35,134.15,35,okayama,2785
jp,hayashisaki,Hayashisaki,39,,34.183333,134.616667,34.183333,tokushima,2786
jp,hayata,Hayata,23,,34,136.25,34,mie,2787
jp,hayato,Hayato,18,39475,31.716667,130.733333,31.716667,kagoshima,2788
jp,hayatori,Hayatori,29,,37.866667,139.083333,37.866667,niigata,2789
jp,hayemi,Hayemi,47,,24.266211,123.874264,24.266211,okinawa,2790
jp,hayse,Hayse,6,,35.616667,135.9,35.616667,fukui,2791
jp,hazagami,Hazagami,45,,34.1,131.783333,34.1,yamaguchi,2792
jp,haza,Haza,36,,34.783333,132.2,34.783333,shimane,2793
jp,hazakami,Hazakami,45,,34.1,131.783333,34.1,yamaguchi,2794
jp,hazaki,Hazaki,4,,35.733333,140.833333,35.733333,chiba,2795
jp,hazako,Hazako,30,,32.933333,132.033333,32.933333,oita,2796
jp,hazama,Hazama,47,,24.330674,124.085056,24.330674,okinawa,2797
jp,hazamato,Hazamato,14,,36.033333,140.216667,36.033333,ibaraki,2798
jp,hazamaura,Hazamaura,23,,34.316667,136.65,34.316667,mie,2799
jp,haze,Haze,23,,34.416667,136.133333,34.416667,mie,2800
jp,hazenomine,Hazenomine,18,,30.733333,131.016667,30.733333,kagoshima,2801
jp,hazu,Hazu,23,,34.983333,136.633333,34.983333,mie,2802
jp,heanna,Heanna,47,,26.321389,127.8875,26.321389,okinawa,2803
jp,heanza,Heanza,47,,26.338889,127.951944,26.338889,okinawa,2804
jp,heanzashima,Heanzashima,47,,26.338889,127.951944,26.338889,okinawa,2805
jp,hebiura,Hebiura,3,,41.5,140.966667,41.5,aomori,2806
jp,hedahara,Hedahara,24,,38.458238,141.189092,38.458238,miyagi,2807
jp,heda,Heda,16,,39.233333,141.883333,39.233333,iwate,2808
jp,heda,Heda,37,,34.966667,138.766667,34.966667,shizuoka,2809
jp,heda,Heda,45,,34.066667,131.683333,34.066667,yamaguchi,2810
jp,hedo,Hedo,47,,26.856733,128.260361,26.856733,okinawa,2811
jp,hedona,Hedona,47,,26.745011,128.175403,26.745011,okinawa,2812
jp,hedonai,Hedonai,12,,42.775556,142.221111,42.775556,hokkaido,2813
jp,hedono,Hedono,18,,27.8,128.883333,27.8,kagoshima,2814
jp,heeta,Heeta,16,,39.233333,141.883333,39.233333,iwate,2815
jp,hegawa,Hegawa,43,,33.816667,135.333333,33.816667,wakayama,2816
jp,heguri-naka,Heguri-naka,4,,35.1,139.916667,35.1,chiba,2817
jp,heianna,Heianna,47,,26.321389,127.8875,26.321389,okinawa,2818
jp,heianza,Heianza,47,,26.338889,127.951944,26.338889,okinawa,2819
jp,heianzan,Heianzan,47,,26.316667,127.75,26.316667,okinawa,2820
jp,heida,Heida,16,,39.233333,141.883333,39.233333,iwate,2821
jp,heigaki,Heigaki,37,,35.15,138.65,35.15,shizuoka,2822
jp,heikyucho,Heikyucho,40,,35.666667,139.8,35.666667,tokyo,2823
jp,heinazuka,Heinazuka,8,,37.15,140.35,37.15,fukushima,2824
jp,heira,Heira,47,,26.631493,128.151167,26.631493,okinawa,2825
jp,heiroku,Heiroku,3,,40.533333,140.75,40.533333,aomori,2826
jp,heisaka,Heisaka,1,,34.85,137.016667,34.85,aichi,2827
jp,heisenji,Heisenji,6,,36.033333,136.533333,36.033333,fukui,2828
jp,heishikiya,Heishikiya,47,,26.304444,127.908889,26.304444,okinawa,2829
jp,heison,Heison,12,,43.8,143.75,43.8,hokkaido,2830
jp,heison-shiku,Heison-shiku,12,,43.8,143.866667,43.8,hokkaido,2831
jp,heita,Heita,16,,39.233333,141.883333,39.233333,iwate,2832
jp,heiwajima,Heiwajima,40,,35.583333,139.748333,35.583333,tokyo,2833
jp,heiya,Heiya,47,,26.176389,127.750278,26.176389,okinawa,2834
jp,hekawa,Hekawa,43,,33.816667,135.333333,33.816667,wakayama,2835
jp,heki,Heki,23,,34.666667,136.45,34.666667,mie,2836
jp,heki,Heki,43,,33.566667,135.45,33.566667,wakayama,2837
jp,hekinan,Hekinan,1,68873,34.883333,136.983333,34.883333,aichi,2838
jp,henai,Henai,20,,32.95,132.8,32.95,kochi,2839
jp,henashi,Henashi,3,,40.6,139.866667,40.6,aomori,2840
jp,henkei,Henkei,12,,43.516667,142.216667,43.516667,hokkaido,2841
jp,henna,Henna,47,,26.321389,127.8875,26.321389,okinawa,2842
jp,henochi,Henochi,47,,26.796378,128.235514,26.796378,okinawa,2843
jp,henoiri,Henoiri,34,,36,139.236944,36,saitama,2844
jp,henoki,Henoki,47,,26.796378,128.235514,26.796378,okinawa,2845
jp,henoko,Henoko,47,,26.520556,128.025833,26.520556,okinawa,2846
jp,hentona,Hentona,47,,26.745011,128.175403,26.745011,okinawa,2847
jp,henza,Henza,47,,26.338889,127.951944,26.338889,okinawa,2848
jp,heshicha,Heshicha,47,,26.304444,127.908889,26.304444,okinawa,2849
jp,heshichiya,Heshichiya,47,,26.304444,127.908889,26.304444,okinawa,2850
jp,heshikiya,Heshikiya,47,,26.304444,127.908889,26.304444,okinawa,2851
jp,heta,Heta,45,,34.066667,131.683333,34.066667,yamaguchi,2852
jp,heto,Heto,47,,26.856733,128.260361,26.856733,okinawa,2853
jp,hetomunai,Hetomunai,12,,42.775556,142.221111,42.775556,hokkaido,2854
jp,hetona,Hetona,12,,42.775556,142.221111,42.775556,hokkaido,2855
jp,hetona,Hetona,47,,26.745011,128.175403,26.745011,okinawa,2856
jp,hetonai,Hetonai,12,,42.775556,142.221111,42.775556,hokkaido,2857
jp,hetonnai,Hetonnai,12,,42.775556,142.221111,42.775556,hokkaido,2858
jp,hetsuka,Hetsuka,18,,31.166667,130.966667,31.166667,kagoshima,2859
jp,hettonnai,Hettonnai,12,,42.775556,142.221111,42.775556,hokkaido,2860
jp,hetuka,Hetuka,18,,31.166667,130.966667,31.166667,kagoshima,2861
jp,heya,Heya,38,,36.266667,139.716667,36.266667,tochigi,2862
jp,hezuka,Hezuka,18,,31.166667,130.966667,31.166667,kagoshima,2863
jp,hibara,Hibara,29,,38.283333,139.533333,38.283333,niigata,2864
jp,hibara,Hibara,44,,38.416667,139.983333,38.416667,yamagata,2865
jp,hibe,Hibe,31,,34.455556,133.930556,34.455556,okayama,2866
jp,hibi,Hibi,31,,34.455556,133.930556,34.455556,okayama,2867
jp,hibiki,Hibiki,22,,35.541667,135.472222,35.541667,kyoto,2868
jp,hibiyakoen,Hibiyakoen,40,,35.666667,139.75,35.666667,tokyo,2869
jp,hichido-nishicho,Hichido-nishicho,32,,34.583333,135.483333,34.583333,osaka,2870
jp,hichi,Hichi,47,,26.727003,128.176583,26.727003,okinawa,2871
jp,hichijo,Hichijo,39,,34.116667,134.4,34.116667,tokushima,2872
jp,hichube,Hichube,12,,42.316667,139.766667,42.316667,hokkaido,2873
jp,hidachi,Hidachi,14,,36.6,140.65,36.6,ibaraki,2874
jp,hidachinai,Hidachinai,2,,39.9,140.45,39.9,akita,2875
jp,hida,Hida,9,,36.233333,137.183333,36.233333,gifu,2876
jp,hida,Hida,30,,33.316667,130.933333,33.316667,oita,2877
jp,hidaka,Hidaka,12,,42.872778,142.440556,42.872778,hokkaido,2878
jp,hidaka,Hidaka,34,52912,35.916637,139.362331,35.916637,saitama,2879
jp,hidaka,Hidaka,43,,33.883333,135.15,33.883333,wakayama,2880
jp,hidaka-mura,Hidaka-mura,12,,42.872778,142.440556,42.872778,hokkaido,2881
jp,hidakatsu,Hidakatsu,27,,34.650833,129.458889,34.650833,nagasaki,2882
jp,hidariishi,Hidariishi,27,,33.2,129.716667,33.2,nagasaki,2883
jp,hidarimata,Hidarimata,12,,43.05,141.266667,43.05,hokkaido,2884
jp,hide,Hide,22,,35.671667,135.28,35.671667,kyoto,2885
jp,hideshima,Hideshima,16,,39.670833,141.985,39.670833,iwate,2886
jp,hidetsu,Hidetsu,33,,33.183333,130.133333,33.183333,saga,2887
jp,hiebaru,Hiebaru,47,,26.336944,127.871944,26.336944,okinawa,2888
jp,hiekawa,Hiekawa,37,,34.933333,139.033333,34.933333,shizuoka,2889
jp,hiemi,Hiemi,47,,24.266211,123.874264,24.266211,okinawa,2890
jp,higa,Higa,47,,24.770403,125.380111,24.770403,okinawa,2891
jp,higai,Higai,5,,34.275,132.995,34.275,ehime,2892
jp,higashi-agenosho,Higashi-agenosho,45,,33.9,132.283333,33.9,yamaguchi,2893
jp,higashi-ando,Higashi-ando,28,,34.6,135.75,34.6,nara,2894
jp,higashi-araya,Higashi-araya,44,,38.65,139.85,38.65,yamagata,2895
jp,higashi-asahicho,Higashi-asahicho,36,,35.466667,133.066667,35.466667,shimane,2896
jp,higashi-asahigawa,Higashi-asahigawa,12,,43.767222,142.439444,43.767222,hokkaido,2897
jp,higashi-asahikawa,Higashi-asahikawa,12,,43.767222,142.439444,43.767222,hokkaido,2898
jp,higashi-asahimachi,Higashi-asahimachi,36,,35.466667,133.066667,35.466667,shimane,2899
jp,higashi-baro,Higashi-baro,12,,44.040556,143.642222,44.040556,hokkaido,2900
jp,higashi-bojo,Higashi-bojo,28,,34.483333,135.766667,34.483333,nara,2901
jp,higashibun,Higashibun,17,,34.366667,133.916667,34.366667,kagawa,2902
jp,higashicho,Higashicho,11,,34.4,133.083333,34.4,hiroshima,2903
jp,higashicho,Higashicho,32,,34.533333,135.45,34.533333,osaka,2904
jp,higashidani,Higashidani,11,,34.6,132.483333,34.6,hiroshima,2905
jp,higashidate,Higashidate,8,,36.866667,140.433333,36.866667,fukushima,2906
jp,higashiemae,Higashiemae,47,,26.7075,127.803889,26.7075,okinawa,2907
jp,higashi-emi,Higashi-emi,4,,35.05,140.066667,35.05,chiba,2908
jp,higashieue,Higashieue,47,,26.717222,127.806111,26.717222,okinawa,2909
jp,higashi-fukubara,Higashi-fukubara,41,,35.45,133.35,35.45,tottori,2910
jp,higashi-fukuhara,Higashi-fukuhara,41,,35.45,133.35,35.45,tottori,2911
jp,higashi-futami,Higashi-futami,13,,34.7,134.883333,34.7,hyogo,2912
jp,higashigawa,Higashigawa,11,,34.283333,132.566667,34.283333,hiroshima,2913
jp,higashi-gochi,Higashi-gochi,11,,34.833333,132.85,34.833333,hiroshima,2914
jp,higashi-gochimachi,Higashi-gochimachi,11,,34.833333,132.85,34.833333,hiroshima,2915
jp,higashigosen,Higashigosen,12,,43.016667,144.516667,43.016667,hokkaido,2916
jp,higashi-gumi,Higashi-gumi,26,,36.533333,138.333333,36.533333,nagano,2917
jp,higashi-hachimammae,Higashi-hachimammae,24,,38.916667,141.583333,38.916667,miyagi,2918
jp,higashihamacho,Higashihamacho,27,,33.133333,129.75,33.133333,nagasaki,2919
jp,higashihama,Higashihama,12,,44.433333,141.433333,44.433333,hokkaido,2920
jp,higashihama,Higashihama,27,,33.133333,129.75,33.133333,nagasaki,2921
jp,higashi-hamazakicho,Higashi-hamazakicho,45,,34.05,131.8,34.05,yamaguchi,2922
jp,higashi-hanawa,Higashi-hanawa,46,,35.583333,138.533333,35.583333,yamanashi,2923
jp,higashihara,Higashihara,47,,26.652778,127.89,26.652778,okinawa,2924
jp,higashi-harami,Higashi-harami,20,,33.533333,133.566667,33.533333,kochi,2925
jp,higashi,Higashi,27,,32.951667,129.101389,32.951667,nagasaki,2926
jp,higashi,Higashi,40,,24.783333,141.333333,24.783333,tokyo,2927
jp,higashi,Higashi,44,,38.15,140.05,38.15,yamagata,2928
jp,higashi,Higashi,47,,26.576389,127.221389,26.576389,okinawa,2929
jp,higashihira,Higashihira,5,,33.866667,133.316667,33.866667,ehime,2930
jp,higashi-honjo,Higashi-honjo,43,,33.8,135.333333,33.8,wakayama,2931
jp,higashi-hon-machi,Higashi-hon-machi,6,,35.9,136.166667,35.9,fukui,2932
jp,higashi-horidori,Higashi-horidori,29,,37.916667,139.05,37.916667,niigata,2933
jp,higashi-horobetsu,Higashi-horobetsu,12,,42.133333,142.85,42.133333,hokkaido,2934
jp,higashi-ihoki,Higashi-ihoki,45,,33.9,132.016667,33.9,yamaguchi,2935
jp,higashi-ioki,Higashi-ioki,45,,33.9,132.016667,33.9,yamaguchi,2936
jp,higashiiwamoto,Higashiiwamoto,44,,38.616667,139.85,38.616667,yamagata,2937
jp,higashi-iwase,Higashi-iwase,42,,36.75,137.233333,36.75,toyama,2938
jp,higashi-iwasemachi,Higashi-iwasemachi,42,,36.75,137.233333,36.75,toyama,2939
jp,higashi-iwashiro,Higashi-iwashiro,43,,33.783333,135.283333,33.783333,wakayama,2940
jp,higashijima,Higashijima,15,,36.216667,136.633333,36.216667,ishikawa,2941
jp,higashi-jo,Higashi-jo,26,,36.55,138.216667,36.55,nagano,2942
jp,higashi-jo-mura,Higashi-jo-mura,26,,36.55,138.216667,36.55,nagano,2943
jp,higashi-kagatsume,Higashi-kagatsume,15,,36.616667,136.65,36.616667,ishikawa,2944
jp,higashikaizuka,Higashikaizuka,7,,33.570833,130.15,33.570833,fukuoka,2945
jp,higashi-kakkumi,Higashi-kakkumi,12,,43.716667,144.1,43.716667,hokkaido,2946
jp,higashi-kamata,Higashi-kamata,40,,35.566667,139.716667,35.566667,tokyo,2947
jp,higashi-kanagawacho,Higashi-kanagawacho,19,,35.466667,139.633333,35.466667,kanagawa,2948
jp,higashi-kanagawa,Higashi-kanagawa,19,,35.466667,139.633333,35.466667,kanagawa,2949
jp,higashi-katsukumi,Higashi-katsukumi,12,,43.716667,144.1,43.716667,hokkaido,2950
jp,higashi-kawagishidori,Higashi-kawagishidori,40,,35.65,139.783333,35.65,tokyo,2951
jp,higashikawa,Higashikawa,12,,44.233333,141.783333,44.233333,hokkaido,2952
jp,higashi-kawasakicho,Higashi-kawasakicho,13,,34.666667,135.183333,34.666667,hyogo,2953
jp,higashi kazedomari,Higashi Kazedomari,12,,42.192778,139.538889,42.192778,hokkaido,2954
jp,higashi-kochi,Higashi-kochi,11,,34.833333,132.85,34.833333,hiroshima,2955
jp,higashi-kochimachi,Higashi-kochimachi,11,,34.833333,132.85,34.833333,hiroshima,2956
jp,higashiko,Higashiko,21,,32.6,130.483333,32.6,kumamoto,2957
jp,higashi-komi,Higashi-komi,5,,33.633333,133,33.633333,ehime,2958
jp,higashi-kotohiracho,Higashi-kotohiracho,27,,32.733333,129.866667,32.733333,nagasaki,2959
jp,higashi-kotohiramachi,Higashi-kotohiramachi,27,,32.733333,129.866667,32.733333,nagasaki,2960
jp,higashikoya,Higashikoya,38,,36.916667,140.033333,36.916667,tochigi,2961
jp,higashi-kunisada,Higashi-kunisada,10,,36.366667,139.25,36.366667,gunma,2962
jp,higashi-kurobe,Higashi-kurobe,23,,34.583333,136.6,34.583333,mie,2963
jp,higashi-kurume,Higashi-Kurume,40,,35.775309,139.593724,35.775309,tokyo,2964
jp,higashi-kutchan,Higashi-kutchan,12,,42.855,140.886944,42.855,hokkaido,2965
jp,higashi-kutchian,Higashi-kutchian,12,,42.855,140.886944,42.855,hokkaido,2966
jp,higashimachi,Higashimachi,9,,36.333333,137.3,36.333333,gifu,2967
jp,higashimachi,Higashimachi,11,,34.4,133.083333,34.4,hiroshima,2968
jp,higashimachi,Higashimachi,12,,42.333333,141.016667,42.333333,hokkaido,2969
jp,higashimachi,Higashimachi,32,,34.533333,135.45,34.533333,osaka,2970
jp,higashimachi,Higashimachi,41,,35.5,134.233333,35.5,tottori,2971
jp,higashi-maizuru,Higashi-maizuru,22,,35.466667,135.4,35.466667,kyoto,2972
jp,higashi-matsushima,Higashi-Matsushima,24,,38.408856,141.179015,38.408856,miyagi,2973
jp,higashi-matsuyama,Higashi-Matsuyama,34,,36.033333,139.416667,36.033333,saitama,2974
jp,higashi-memabetsu,Higashi-memabetsu,12,,43.883333,144.2,43.883333,hokkaido,2975
jp,higashi-memambetsu,Higashi-memambetsu,12,,43.883333,144.2,43.883333,hokkaido,2976
jp,higashi-mirumae,Higashi-mirumae,16,,39.633333,141.183333,39.633333,iwate,2977
jp,higashimiya,Higashimiya,24,,38.464457,141.003322,38.464457,miyagi,2978
jp,higashi-miyanome,Higashi-miyanome,16,,39.416667,141.133333,39.416667,iwate,2979
jp,higashi-mizuhashi,Higashi-mizuhashi,42,,36.75,137.3,36.75,toyama,2980
jp,higashi-mizuhasi,Higashi-mizuhasi,42,,36.75,137.3,36.75,toyama,2981
jp,higashi-mokoto,Higashi-mokoto,12,,43.84,144.291944,43.84,hokkaido,2982
jp,higashi-motomachi,Higashi-motomachi,6,,35.9,136.166667,35.9,fukui,2983
jp,higashi-mukaijima-nishinocho,Higashi-mukaijima-Nishinocho,13,,34.716667,135.416667,34.716667,hyogo,2984
jp,higashi-mukaijima-nishinomachi,Higashi-mukaijima-nishinomachi,13,,34.716667,135.416667,34.716667,hyogo,2985
jp,higashi-mukojima-nishinocho,Higashi-mukojima-nishinocho,13,,34.716667,135.416667,34.716667,hyogo,2986
jp,higashimura,Higashimura,5,,33.966667,133.45,33.966667,ehime,2987
jp,higashimura,Higashimura,31,,34.866667,134.016667,34.866667,okayama,2988
jp,higashimura,Higashimura,47,,26.576389,127.221389,26.576389,okinawa,2989
jp,higashi-murayama,Higashi-murayama,40,,35.758056,139.468611,35.758056,tokyo,2990
jp,higashi-nakadori,Higashi-nakadori,40,,35.65,139.783333,35.65,tokyo,2991
jp,higashi-nakano,Higashi-nakano,16,,39.683333,141.166667,39.683333,iwate,2992
jp,higashi-nanasen,Higashi-nanasen,12,,43,144.533333,43,hokkaido,2993
jp,higashi-nasuno,Higashi-nasuno,40,,33.933333,139.516667,33.933333,tokyo,2994
jp,higashine,Higashine,44,45779,38.438889,140.400556,38.438889,yamagata,2995
jp,higashi-nibancho,Higashi-nibancho,24,,38.25,140.866667,38.25,miyagi,2996
